epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
178,354.515,1.09611,0.88554,1.00607,0.83018,0.83425,0.82211,0.57507,1.06076,0.87666,1.03234,0.004159,0.004159,0.004159
179,356.361,1.06408,0.77324,0.98774,0.83018,0.83425,0.82211,0.57507,1.06076,0.87666,1.03234,0.004126,0.004126,0.004126
180,358.214,1.13654,0.84857,0.98529,0.83018,0.83425,0.82211,0.57507,1.06076,0.87666,1.03234,0.004093,0.004093,0.004093
181,360.078,1.0611,0.83569,0.98069,0.86998,0.84131,0.83339,0.5846,1.06162,0.84462,1.04326,0.00406,0.00406,0.00406
182,362.14,1.0798,0.80003,0.97926,0.86998,0.84131,0.83339,0.5846,1.06162,0.84462,1.04326,0.004027,0.004027,0.004027
183,364.743,1.1198,0.81765,0.97145,0.86998,0.84131,0.83339,0.5846,1.06162,0.84462,1.04326,0.003994,0.003994,0.003994
184,366.578,1.0412,0.83516,0.98779,0.8632,0.83888,0.82916,0.57538,1.07167,0.87018,1.05424,0.003961,0.003961,0.003961
185,368.437,1.0635,0.8111,0.97455,0.8632,0.83888,0.82916,0.57538,1.07167,0.87018,1.05424,0.003928,0.003928,0.003928
186,370.265,1.02092,0.78053,0.9667,0.8632,0.83888,0.82916,0.57538,1.07167,0.87018,1.05424,0.003895,0.003895,0.003895
187,372.12,1.06693,0.82285,0.99049,0.84917,0.85895,0.83181,0.57085,1.07798,0.86207,1.04888,0.003862,0.003862,0.003862
188,373.879,1.02052,0.79998,0.97381,0.84917,0.85895,0.83181,0.57085,1.07798,0.86207,1.04888,0.003829,0.003829,0.003829
189,376.144,1.0474,0.79713,0.94373,0.84917,0.85895,0.83181,0.57085,1.07798,0.86207,1.04888,0.003796,0.003796,0.003796
190,378.778,1.0901,0.79872,0.99536,0.85354,0.86372,0.83225,0.57649,1.06439,0.84396,1.03403,0.003763,0.003763,0.003763
191,380.606,1.03415,0.74714,0.96868,0.85354,0.86372,0.83225,0.57649,1.06439,0.84396,1.03403,0.00373,0.00373,0.00373
192,382.451,1.08101,0.82954,0.95776,0.85354,0.86372,0.83225,0.57649,1.06439,0.84396,1.03403,0.003697,0.003697,0.003697
193,384.311,1.0631,0.80191,0.97876,0.85354,0.86372,0.83225,0.57649,1.06439,0.84396,1.03403,0.003664,0.003664,0.003664
194,386.202,1.05586,0.73863,0.94508,0.84806,0.88028,0.84054,0.58491,1.05945,0.82884,1.02566,0.003631,0.003631,0.003631
195,388.131,1.1042,0.78064,0.97434,0.84806,0.88028,0.84054,0.58491,1.05945,0.82884,1.02566,0.003598,0.003598,0.003598
196,390.583,1.08023,0.76753,0.96939,0.84806,0.88028,0.84054,0.58491,1.05945,0.82884,1.02566,0.003565,0.003565,0.003565
197,392.504,1.00888,0.79333,0.97813,0.865,0.86214,0.83793,0.58472,1.05684,0.82313,1.02306,0.003532,0.003532,0.003532
198,394.692,1.09466,0.76829,0.96817,0.865,0.86214,0.83793,0.58472,1.05684,0.82313,1.02306,0.003499,0.003499,0.003499
199,396.574,1.03339,0.78675,0.9538,0.865,0.86214,0.83793,0.58472,1.05684,0.82313,1.02306,0.003466,0.003466,0.003466
200,398.432,1.08525,0.78403,0.98658,0.87298,0.8717,0.84307,0.58563,1.06124,0.81326,1.02823,0.003433,0.003433,0.003433
201,400.293,1.07764,0.7624,0.99224,0.87298,0.8717,0.84307,0.58563,1.06124,0.81326,1.02823,0.0034,0.0034,0.0034
202,402.379,1.08992,0.76743,0.96716,0.87298,0.8717,0.84307,0.58563,1.06124,0.81326,1.02823,0.003367,0.003367,0.003367
203,404.858,1.08126,0.77506,0.95849,0.87896,0.86587,0.85287,0.59123,1.06651,0.81435,1.03562,0.003334,0.003334,0.003334
204,406.718,1.02163,0.73805,0.96131,0.87896,0.86587,0.85287,0.59123,1.06651,0.81435,1.03562,0.003301,0.003301,0.003301
205,408.606,1.06606,0.77475,0.98503,0.87896,0.86587,0.85287,0.59123,1.06651,0.81435,1.03562,0.003268,0.003268,0.003268
206,410.485,1.07377,0.8299,1.00298,0.86596,0.87174,0.85074,0.5928,1.06755,0.81266,1.04111,0.003235,0.003235,0.003235
207,412.228,1.06197,0.74002,0.97897,0.86596,0.87174,0.85074,0.5928,1.06755,0.81266,1.04111,0.003202,0.003202,0.003202
208,414.036,1.00038,0.78068,0.98129,0.86596,0.87174,0.85074,0.5928,1.06755,0.81266,1.04111,0.003169,0.003169,0.003169
209,416.412,1.12475,0.78785,0.97309,0.86596,0.87174,0.85074,0.5928,1.06755,0.81266,1.04111,0.003136,0.003136,0.003136
210,418.707,1.07643,0.72671,0.95153,0.8672,0.86953,0.84601,0.58966,1.06886,0.81664,1.03955,0.003103,0.003103,0.003103
211,420.517,1.0715,0.78536,0.98288,0.8672,0.86953,0.84601,0.58966,1.06886,0.81664,1.03955,0.00307,0.00307,0.00307
212,422.246,1.01551,0.79855,1.02642,0.8672,0.86953,0.84601,0.58966,1.06886,0.81664,1.03955,0.003037,0.003037,0.003037
213,424.168,1.05441,0.77946,0.97699,0.86462,0.87393,0.84435,0.58928,1.06906,0.81043,1.03468,0.003004,0.003004,0.003004
214,426.028,1.08175,0.72692,0.94651,0.86462,0.87393,0.84435,0.58928,1.06906,0.81043,1.03468,0.002971,0.002971,0.002971
215,427.869,1.05063,0.74354,0.97016,0.86462,0.87393,0.84435,0.58928,1.06906,0.81043,1.03468,0.002938,0.002938,0.002938
216,430.297,1.06522,0.73102,0.95484,0.8695,0.87377,0.84238,0.58829,1.06121,0.8105,1.02649,0.002905,0.002905,0.002905
217,432.185,1.0395,0.7104,0.94997,0.8695,0.87377,0.84238,0.58829,1.06121,0.8105,1.02649,0.002872,0.002872,0.002872
218,434.059,1.04806,0.82005,1.00605,0.8695,0.87377,0.84238,0.58829,1.06121,0.8105,1.02649,0.002839,0.002839,0.002839
219,435.999,1.10135,0.77455,0.94998,0.84711,0.87039,0.83228,0.58298,1.05253,0.82774,1.01865,0.002806,0.002806,0.002806
220,437.833,1.0477,0.76286,0.96343,0.84711,0.87039,0.83228,0.58298,1.05253,0.82774,1.01865,0.002773,0.002773,0.002773
221,439.617,1.05931,0.87552,0.99012,0.84711,0.87039,0.83228,0.58298,1.05253,0.82774,1.01865,0.00274,0.00274,0.00274
222,441.647,1.05889,0.77321,0.95364,0.80756,0.84418,0.81743,0.56854,1.05385,0.88089,1.01852,0.002707,0.002707,0.002707
223,443.955,1.04728,0.7748,0.98357,0.80756,0.84418,0.81743,0.56854,1.05385,0.88089,1.01852,0.002674,0.002674,0.002674
224,445.849,1.04126,0.74351,0.95841,0.80756,0.84418,0.81743,0.56854,1.05385,0.88089,1.01852,0.002641,0.002641,0.002641
225,447.742,1.05171,0.80669,1.00471,0.80756,0.84418,0.81743,0.56854,1.05385,0.88089,1.01852,0.002608,0.002608,0.002608
226,449.691,1.08285,0.76481,0.96527,0.83411,0.80541,0.81034,0.5662,1.05063,0.87617,1.02179,0.002575,0.002575,0.002575
227,451.595,1.03772,0.72111,0.9767,0.83411,0.80541,0.81034,0.5662,1.05063,0.87617,1.02179,0.002542,0.002542,0.002542
228,453.442,1.03548,0.75871,0.98416,0.83411,0.80541,0.81034,0.5662,1.05063,0.87617,1.02179,0.002509,0.002509,0.002509
229,455.789,1.08713,0.76237,0.97073,0.82033,0.8498,0.82865,0.57834,1.05278,0.82261,1.02577,0.002476,0.002476,0.002476
230,458.226,1.05934,0.76138,0.97614,0.82033,0.8498,0.82865,0.57834,1.05278,0.82261,1.02577,0.002443,0.002443,0.002443
231,460.138,1.03428,0.76907,0.97193,0.82033,0.8498,0.82865,0.57834,1.05278,0.82261,1.02577,0.00241,0.00241,0.00241
232,462.122,1.06929,0.71022,0.95564,0.84289,0.85002,0.834,0.58358,1.05539,0.797,1.0313,0.002377,0.002377,0.002377
233,464.092,1.05892,0.76013,0.95145,0.84289,0.85002,0.834,0.58358,1.05539,0.797,1.0313,0.002344,0.002344,0.002344
234,466.098,1.10591,0.74791,0.96048,0.84289,0.85002,0.834,0.58358,1.05539,0.797,1.0313,0.002311,0.002311,0.002311
235,468.104,1.1058,0.76547,0.98958,0.85218,0.86688,0.8374,0.58729,1.05851,0.78432,1.03534,0.002278,0.002278,0.002278
236,470.651,1.06646,0.77081,0.98085,0.85218,0.86688,0.8374,0.58729,1.05851,0.78432,1.03534,0.002245,0.002245,0.002245
237,472.616,1.05374,0.73154,0.96591,0.85218,0.86688,0.8374,0.58729,1.05851,0.78432,1.03534,0.002212,0.002212,0.002212
238,474.579,1.03876,0.74065,0.95744,0.86132,0.86223,0.8381,0.58479,1.06705,0.78093,1.03924,0.002179,0.002179,0.002179
239,476.406,1.06098,0.7353,0.96873,0.86132,0.86223,0.8381,0.58479,1.06705,0.78093,1.03924,0.002146,0.002146,0.002146
240,478.401,1.02243,0.74827,0.98214,0.86132,0.86223,0.8381,0.58479,1.06705,0.78093,1.03924,0.002113,0.002113,0.002113
241,480.293,1.05954,0.72362,0.96615,0.86132,0.86223,0.8381,0.58479,1.06705,0.78093,1.03924,0.00208,0.00208,0.00208
242,482.501,1.04719,0.73918,0.9577,0.85653,0.8614,0.83473,0.58327,1.0656,0.78428,1.0355,0.002047,0.002047,0.002047
243,484.817,1.06341,0.71834,0.95118,0.85653,0.8614,0.83473,0.58327,1.0656,0.78428,1.0355,0.002014,0.002014,0.002014
244,486.862,1.13717,0.71776,0.94485,0.85653,0.8614,0.83473,0.58327,1.0656,0.78428,1.0355,0.001981,0.001981,0.001981
245,488.767,1.03685,0.81583,0.9647,0.85955,0.87164,0.8323,0.58,1.05525,0.7865,1.02626,0.001948,0.001948,0.001948
246,490.787,1.10751,0.73609,0.94133,0.85955,0.87164,0.8323,0.58,1.05525,0.7865,1.02626,0.001915,0.001915,0.001915
247,492.593,1.05282,0.73872,0.97145,0.85955,0.87164,0.8323,0.58,1.05525,0.7865,1.02626,0.001882,0.001882,0.001882
248,494.619,1.07583,0.74645,0.96314,0.85936,0.87404,0.8323,0.58123,1.04613,0.78888,1.01847,0.001849,0.001849,0.001849
249,497.173,1.04711,0.73497,0.95199,0.85936,0.87404,0.8323,0.58123,1.04613,0.78888,1.01847,0.001816,0.001816,0.001816
250,499.104,1.07741,0.73943,0.97356,0.85936,0.87404,0.8323,0.58123,1.04613,0.78888,1.01847,0.001783,0.001783,0.001783
251,500.985,1.0387,0.75699,0.96233,0.86654,0.86357,0.8293,0.57973,1.04113,0.78559,1.01483,0.00175,0.00175,0.00175
252,502.91,1.04754,0.71807,0.95092,0.86654,0.86357,0.8293,0.57973,1.04113,0.78559,1.01483,0.001717,0.001717,0.001717
253,504.762,1.02819,0.7045,0.95876,0.86654,0.86357,0.8293,0.57973,1.04113,0.78559,1.01483,0.001684,0.001684,0.001684
254,506.681,1.04971,0.70267,0.94457,0.864,0.86654,0.82848,0.58248,1.03252,0.77908,1.01156,0.001651,0.001651,0.001651
255,508.893,1.03214,0.73119,0.95869,0.864,0.86654,0.82848,0.58248,1.03252,0.77908,1.01156,0.001618,0.001618,0.001618
256,511.248,1.05334,0.74068,0.99389,0.864,0.86654,0.82848,0.58248,1.03252,0.77908,1.01156,0.001585,0.001585,0.001585
257,513.182,1.04815,0.73814,0.95777,0.864,0.86654,0.82848,0.58248,1.03252,0.77908,1.01156,0.001552,0.001552,0.001552
258,515.074,1.07912,0.71484,0.96451,0.86027,0.87842,0.83458,0.58575,1.03316,0.77308,1.01293,0.001519,0.001519,0.001519
259,516.873,1.0071,0.76533,0.98493,0.86027,0.87842,0.83458,0.58575,1.03316,0.77308,1.01293,0.001486,0.001486,0.001486
260,518.848,1.08314,0.73975,0.97801,0.86027,0.87842,0.83458,0.58575,1.03316,0.77308,1.01293,0.001453,0.001453,0.001453
261,520.743,1.04105,0.70217,0.94589,0.86032,0.88163,0.83989,0.58933,1.03819,0.7667,1.0164,0.00142,0.00142,0.00142
262,523.04,1.03888,0.72565,0.97491,0.86032,0.88163,0.83989,0.58933,1.03819,0.7667,1.0164,0.001387,0.001387,0.001387
263,525.327,0.9944,0.72083,0.96236,0.86032,0.88163,0.83989,0.58933,1.03819,0.7667,1.0164,0.001354,0.001354,0.001354
264,527.125,1.00491,0.70243,0.96534,0.85852,0.88333,0.84139,0.59134,1.03764,0.75801,1.01713,0.001321,0.001321,0.001321
265,528.989,1.03601,0.71519,0.96992,0.85852,0.88333,0.84139,0.59134,1.03764,0.75801,1.01713,0.001288,0.001288,0.001288
266,530.797,1.06233,0.73469,0.99208,0.85852,0.88333,0.84139,0.59134,1.03764,0.75801,1.01713,0.001255,0.001255,0.001255
267,532.666,0.99872,0.76046,0.98779,0.85527,0.88518,0.84477,0.59367,1.03732,0.75536,1.01826,0.001222,0.001222,0.001222
268,534.602,1.01671,0.72735,0.95232,0.85527,0.88518,0.84477,0.59367,1.03732,0.75536,1.01826,0.001189,0.001189,0.001189
269,537.107,1.02429,0.7586,0.99389,0.85527,0.88518,0.84477,0.59367,1.03732,0.75536,1.01826,0.001156,0.001156,0.001156
270,539.203,1.02559,0.80556,0.99456,0.85681,0.88051,0.84402,0.5929,1.04497,0.75878,1.02112,0.001123,0.001123,0.001123
271,541.058,1.01398,0.67605,0.93457,0.85681,0.88051,0.84402,0.5929,1.04497,0.75878,1.02112,0.00109,0.00109,0.00109
272,542.881,1.05973,0.71461,0.98029,0.85681,0.88051,0.84402,0.5929,1.04497,0.75878,1.02112,0.001057,0.001057,0.001057
273,544.795,1.1144,0.74785,0.98764,0.85681,0.88051,0.84402,0.5929,1.04497,0.75878,1.02112,0.001024,0.001024,0.001024
274,546.774,1.10372,0.71209,0.9352,0.86124,0.88185,0.84744,0.59359,1.04774,0.76023,1.023,0.000991,0.000991,0.000991
275,548.837,1.05824,0.76203,0.968,0.86124,0.88185,0.84744,0.59359,1.04774,0.76023,1.023,0.000958,0.000958,0.000958
276,551.138,1.03766,0.7235,0.98399,0.86124,0.88185,0.84744,0.59359,1.04774,0.76023,1.023,0.000925,0.000925,0.000925
277,552.923,1.05308,0.79215,1.00974,0.86384,0.88054,0.84893,0.59569,1.04532,0.75958,1.02321,0.000892,0.000892,0.000892
278,554.794,1.0756,0.76814,0.98774,0.86384,0.88054,0.84893,0.59569,1.04532,0.75958,1.02321,0.000859,0.000859,0.000859
279,556.748,1.07118,0.69378,0.94427,0.86384,0.88054,0.84893,0.59569,1.04532,0.75958,1.02321,0.000826,0.000826,0.000826
280,558.703,1.0015,0.68648,0.94801,0.86387,0.87759,0.84698,0.59566,1.04347,0.75395,1.02429,0.000793,0.000793,0.000793
281,560.66,1.01282,0.75177,0.97872,0.86387,0.87759,0.84698,0.59566,1.04347,0.75395,1.02429,0.00076,0.00076,0.00076
282,562.915,1.04751,0.72288,0.96012,0.86387,0.87759,0.84698,0.59566,1.04347,0.75395,1.02429,0.000727,0.000727,0.000727
283,565.264,1.0445,0.72679,0.985,0.86754,0.87438,0.84738,0.5961,1.04355,0.74766,1.02476,0.000694,0.000694,0.000694
284,567.104,1.00905,0.69184,0.96581,0.86754,0.87438,0.84738,0.5961,1.04355,0.74766,1.02476,0.000661,0.000661,0.000661
285,568.933,1.03723,0.73029,0.96206,0.86754,0.87438,0.84738,0.5961,1.04355,0.74766,1.02476,0.000628,0.000628,0.000628
286,570.865,1.06022,0.70535,0.95319,0.87049,0.8786,0.84882,0.59551,1.047,0.74332,1.02603,0.000595,0.000595,0.000595
287,572.719,1.01675,0.71735,0.98663,0.87049,0.8786,0.84882,0.59551,1.047,0.74332,1.02603,0.000562,0.000562,0.000562
288,574.593,1.04956,0.69071,0.96345,0.87049,0.8786,0.84882,0.59551,1.047,0.74332,1.02603,0.000529,0.000529,0.000529
289,576.824,1.01548,0.67992,0.96681,0.87049,0.8786,0.84882,0.59551,1.047,0.74332,1.02603,0.000496,0.000496,0.000496
290,579.24,1.01307,0.68353,0.94005,0.87188,0.87374,0.8477,0.59507,1.04815,0.74587,1.02583,0.000463,0.000463,0.000463
291,582.523,1.03403,0.71821,0.97878,0.87188,0.87374,0.8477,0.59507,1.04815,0.74587,1.02583,0.00043,0.00043,0.00043
292,584.294,1.02017,0.72197,0.98189,0.87188,0.87374,0.8477,0.59507,1.04815,0.74587,1.02583,0.000397,0.000397,0.000397
293,586.279,1.01273,0.70071,0.96944,0.86745,0.87124,0.84726,0.59416,1.0499,0.75321,1.02596,0.000364,0.000364,0.000364
294,588.037,1.01331,0.74779,1.00682,0.86745,0.87124,0.84726,0.59416,1.0499,0.75321,1.02596,0.000331,0.000331,0.000331
295,590.06,1.04784,0.8121,1.01474,0.86745,0.87124,0.84726,0.59416,1.0499,0.75321,1.02596,0.000298,0.000298,0.000298
296,592.451,1.02972,0.755,0.97846,0.8563,0.87594,0.84617,0.59371,1.04822,0.76072,1.02595,0.000265,0.000265,0.000265
297,594.192,1.02005,0.72784,0.96875,0.8563,0.87594,0.84617,0.59371,1.04822,0.76072,1.02595,0.000232,0.000232,0.000232
298,595.997,1.07162,0.83412,0.96481,0.8563,0.87594,0.84617,0.59371,1.04822,0.76072,1.02595,0.000199,0.000199,0.000199
299,597.775,1.02929,0.8728,0.98625,0.85861,0.86666,0.84444,0.59161,1.0503,0.77495,1.02866,0.000166,0.000166,0.000166
300,599.609,1.02361,0.72588,0.94725,0.85861,0.86666,0.84444,0.59161,1.0503,0.77495,1.02866,0.000133,0.000133,0.000133
